"SerieId","CountryId","YearId","value"
"SH.STA.OWGH.MA.ZS","URY","YR2012",""
"SH.STA.OWGH.MA.ZS","VEN","YR2012",""
"SH.STA.OWAD.MA.ZS","ARG","YR2012","63.8"
"SH.STA.OWAD.MA.ZS","BRA","YR2012","54.5"
"SH.STA.OWAD.MA.ZS","CHL","YR2012","62.2"
"SH.STA.OWAD.MA.ZS","COL","YR2012","53.9"
"SH.STA.OWAD.MA.ZS","BOL","YR2012","49.3"
"SH.STA.OWAD.MA.ZS","ECU","YR2012","50"
"SH.STA.OWAD.MA.ZS","PRY","YR2012","50.7"
"SH.STA.OWAD.MA.ZS","PER","YR2012","52.2"
"SH.STA.OWAD.MA.ZS","URY","YR2012","62.3"
"SH.STA.OWAD.MA.ZS","VEN","YR2012","60.9"
"SH.SVR.WAST.ZS","ARG","YR2012",""
"SH.SVR.WAST.ZS","BRA","YR2012",""
"SH.SVR.WAST.ZS","CHL","YR2012",""
"SH.SVR.WAST.ZS","COL","YR2012",""
"SH.SVR.WAST.ZS","BOL","YR2012","0.5"
"SH.SVR.WAST.ZS","ECU","YR2012","0.7"
"SH.SVR.WAST.ZS","PRY","YR2012","0.4"
"SH.SVR.WAST.ZS","PER","YR2012","0.1"
"SH.SVR.WAST.ZS","URY","YR2012",""
"SH.SVR.WAST.ZS","VEN","YR2012",""
"SH.SVR.WAST.FE.ZS","ARG","YR2012",""
"SH.SVR.WAST.FE.ZS","BRA","YR2012",""
"SH.SVR.WAST.FE.ZS","CHL","YR2012",""
"SH.SVR.WAST.FE.ZS","COL","YR2012",""
"SH.SVR.WAST.FE.ZS","BOL","YR2012","0.4"
"SH.SVR.WAST.FE.ZS","ECU","YR2012","0.6"
"SH.SVR.WAST.FE.ZS","PRY","YR2012","0.2"
"SH.SVR.WAST.FE.ZS","PER","YR2012","0.1"
"SH.SVR.WAST.FE.ZS","URY","YR2012",""
"SH.SVR.WAST.FE.ZS","VEN","YR2012",""
"SH.SVR.WAST.MA.ZS","ARG","YR2012",""
"SH.SVR.WAST.MA.ZS","BRA","YR2012",""
"SH.SVR.WAST.MA.ZS","CHL","YR2012",""
"SH.SVR.WAST.MA.ZS","COL","YR2012",""
"SH.SVR.WAST.MA.ZS","BOL","YR2012","0.6"
"SH.SVR.WAST.MA.ZS","ECU","YR2012","0.9"
"SH.SVR.WAST.MA.ZS","PRY","YR2012","0.6"
"SH.SVR.WAST.MA.ZS","PER","YR2012","0.1"
"SH.SVR.WAST.MA.ZS","URY","YR2012",""
"SH.SVR.WAST.MA.ZS","VEN","YR2012",""
"SH.STA.STNT.ZS","ARG","YR2012",""
"SH.STA.STNT.ZS","BRA","YR2012",""
"SH.STA.STNT.ZS","CHL","YR2012",""
"SH.STA.STNT.ZS","COL","YR2012",""
"SH.STA.STNT.ZS","BOL","YR2012","18.2"
"SH.STA.STNT.ZS","ECU","YR2012","25.4"
"SH.STA.STNT.ZS","PRY","YR2012","10.7"
"SH.STA.STNT.ZS","PER","YR2012","18.4"
"SH.STA.STNT.ZS","URY","YR2012",""
"SH.STA.STNT.ZS","VEN","YR2012",""
"SH.STA.STNT.ME.ZS","ARG","YR2012","7.8"
"SH.STA.STNT.ME.ZS","BRA","YR2012","6.3"
"SH.STA.STNT.ME.ZS","CHL","YR2012","1.9"
"SH.STA.STNT.ME.ZS","COL","YR2012","12.9"
"SH.STA.STNT.ME.ZS","BOL","YR2012","20.3"
"SH.STA.STNT.ME.ZS","ECU","YR2012","24.1"
"SH.STA.STNT.ME.ZS","PRY","YR2012","9.6"
"SH.STA.STNT.ME.ZS","PER","YR2012","18.8"
"SH.STA.STNT.ME.ZS","URY","YR2012","8.9"
"SH.STA.STNT.ME.ZS","VEN","YR2012","12.5"
"SH.STA.STNT.FE.ZS","ARG","YR2012",""
"SH.STA.STNT.FE.ZS","BRA","YR2012",""
"SH.STA.STNT.FE.ZS","CHL","YR2012",""
"SH.STA.STNT.FE.ZS","COL","YR2012",""
"SH.STA.STNT.FE.ZS","BOL","YR2012","16.3"
"SH.STA.STNT.FE.ZS","ECU","YR2012","24.6"
"SH.STA.STNT.FE.ZS","PRY","YR2012","10.1"
"SH.STA.STNT.FE.ZS","PER","YR2012","17.9"
"SH.STA.STNT.FE.ZS","URY","YR2012",""
"SH.STA.STNT.FE.ZS","VEN","YR2012",""
"SH.STA.STNT.MA.ZS","ARG","YR2012",""
"SH.STA.STNT.MA.ZS","BRA","YR2012",""
"SH.STA.STNT.MA.ZS","CHL","YR2012",""
"SH.STA.STNT.MA.ZS","COL","YR2012",""
"SH.STA.STNT.MA.ZS","BOL","YR2012","20.1"
"SH.STA.STNT.MA.ZS","ECU","YR2012","26.1"
"SH.STA.STNT.MA.ZS","PRY","YR2012","11.2"
"SH.STA.STNT.MA.ZS","PER","YR2012","18.8"
"SH.STA.STNT.MA.ZS","URY","YR2012",""
"SH.STA.STNT.MA.ZS","VEN","YR2012",""
"SH.PRG.SYPH.ZS","ARG","YR2012",""
"SH.PRG.SYPH.ZS","BRA","YR2012",""
"SH.PRG.SYPH.ZS","CHL","YR2012",""
"SH.PRG.SYPH.ZS","COL","YR2012","0.6"
"SH.PRG.SYPH.ZS","BOL","YR2012","1.28"
"SH.PRG.SYPH.ZS","ECU","YR2012",""
"SH.PRG.SYPH.ZS","PRY","YR2012","2.11"
"SH.PRG.SYPH.ZS","PER","YR2012","0.47"
"SH.PRG.SYPH.ZS","URY","YR2012","1.51"
"SH.PRG.SYPH.ZS","VEN","YR2012",""
"SN.ITK.DEFC.ZS","ARG","YR2012","3.1"
"SN.ITK.DEFC.ZS","BRA","YR2012","3.1"
"SN.ITK.DEFC.ZS","CHL","YR2012","3.2"
"SN.ITK.DEFC.ZS","COL","YR2012","10.1"
"SN.ITK.DEFC.ZS","BOL","YR2012","16.5"
"SN.ITK.DEFC.ZS","ECU","YR2012","9.1"
"SN.ITK.DEFC.ZS","PRY","YR2012","7.7"
"SN.ITK.DEFC.ZS","PER","YR2012","6.7"
"SN.ITK.DEFC.ZS","URY","YR2012","2.5"
"SN.ITK.DEFC.ZS","VEN","YR2012","3.2"
"SH.STA.MALN.ZS","ARG","YR2012",""
"SH.STA.MALN.ZS","BRA","YR2012",""
"SH.STA.MALN.ZS","CHL","YR2012",""
"SH.STA.MALN.ZS","COL","YR2012",""
"SH.STA.MALN.ZS","BOL","YR2012","3.6"
"SH.STA.MALN.ZS","ECU","YR2012","6.4"
"SH.STA.MALN.ZS","PRY","YR2012","2.6"
"SH.STA.MALN.ZS","PER","YR2012","3.4"
"SH.STA.MALN.ZS","URY","YR2012",""
"SH.STA.MALN.ZS","VEN","YR2012",""
"SH.STA.MALN.FE.ZS","ARG","YR2012",""
"SH.STA.MALN.FE.ZS","BRA","YR2012",""
"SH.STA.MALN.FE.ZS","CHL","YR2012",""
"SH.STA.MALN.FE.ZS","COL","YR2012",""
"SH.STA.MALN.FE.ZS","BOL","YR2012","3"
"SH.STA.MALN.FE.ZS","ECU","YR2012","5.3"
"SH.STA.MALN.FE.ZS","PRY","YR2012","2.3"
"SH.STA.MALN.FE.ZS","PER","YR2012","3.2"
"SH.STA.MALN.FE.ZS","URY","YR2012",""
"SH.STA.MALN.FE.ZS","VEN","YR2012",""
